Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-2542.638	-2760.904	218.2667	1.077015	1.829319	0.3548971	5.495806
6	-2553.053	-2770.825	217.7716	1.049852	1.829207	0.3548971	5.782415
12	-2534.04	-2751.373	217.3325	1.045081	1.766631	0.4167654	5.979954
18	-2534.941	-2752.569	217.6285	0.9584697	1.766631	0.5312986	5.757798
24	-2546.894	-2763.517	216.6231	1.054856	1.516376	0.360301	6.513851
30	-2535.223	-2753.341	218.1184	1.164783	2.039819	0.2278905	5.626251
36	-2545.49	-2761.985	216.4951	0.973754	1.930204	0.4930315	6.345484
42	-2546.837	-2763.095	216.2583	0.9495506	2.110195	0.2768635	6.66486
48	-2547.826	-2764.336	216.5106	1.090166	2.110195	0.2875382	6.438189
54	-2557.985	-2773.812	215.828	0.8717262	2.165981	0.352912	6.829542
60	-2545.609	-2764.6	218.9912	1.25058	2.719301	0.2254074	4.907524
66	-2540.333	-2758.737	218.4037	1.270783	1.873055	0.216747	5.483181
72	-2536.77	-2755.898	219.1286	1.20635	1.991705	0.216747	5.078836
78	-2537.027	-2754.142	217.1149	1.1961	1.978284	0.2278199	6.177125
84	-2533.884	-2750.967	217.0833	0.9600002	1.609037	0.3687597	6.270512
90	-2539.611	-2757.4	217.7895	0.9911494	1.779095	0.3630511	5.812923
96	-2540.476	-2758.836	218.3596	1.059354	2.099822	0.3630511	5.35634
102	-2536.151	-2753.597	217.4467	1.020802	1.968094	0.2907899	6.007368
108	-2546.662	-2764.126	217.4644	1.289249	2.173709	0.2953524	5.780935
114	-2537.374	-2754.199	216.8243	0.9990915	1.478122	0.2230259	6.628094
120	-2539.403	-2757.049	217.6451	1.202801	1.924458	0.6056978	5.498732
126	-2518.736	-2735.616	216.88	1.22891	1.991626	0.3043655	6.17778
132	-2514.205	-2734.877	220.6718	1.067897	1.537638	0.3246	4.306544
138	-2509.727	-2729.503	219.7759	1.092233	1.537638	0.3246	4.796156
144	-2514.257	-2731.991	217.7344	1.077658	2.217644	0.3025505	5.726645
150	-2520.576	-2738.163	217.5866	1.091772	2.045387	0.4127491	5.726645
156	-2516.983	-2733.52	216.5373	0.9135423	2.045387	0.3946784	6.414439
162	-2522.872	-2739.365	216.4924	0.9284412	1.69062	0.3057282	6.651533
168	-2542.273	-2758.708	216.4346	1.053545	1.69134	0.3484688	6.563896
174	-2539.28	-2757.795	218.5146	1.188636	1.69134	0.3946601	5.302903
180	-2540.209	-2757.461	217.2523	1.115035	2.084894	0.2685419	6.054545
186	-2527.256	-2746.191	218.9354	1.306495	2.366979	0.2283306	4.998092
192	-2528.31	-2746.75	218.4398	1.250276	2.036274	0.3341831	5.26041
198	-2527.518	-2746.85	219.3312	1.250276	1.52355	0.2940044	5.000416
204	-2524.598	-2742.071	217.4739	0.9835897	1.82761	0.2433325	6.124572
210	-2550.257	-2768.936	218.679	0.9781453	1.42801	0.3210592	5.516126
216	-2546.247	-2761.048	214.8013	0.9199267	1.749158	0.3368156	7.507945
222	-2534.77	-2750.498	215.7274	0.9513648	1.628272	0.3106141	7.06856
228	-2528.213	-2746.667	218.4533	1.025254	1.457178	0.3509528	5.566568
234	-2529.326	-2748.372	219.0462	1.039413	1.636173	0.2934965	5.231832
240	-2538.289	-2753.654	215.3651	0.898548	2.020226	0.2724888	7.207207
246	-2533.643	-2748.537	214.8937	0.898548	1.394677	0.2724888	7.684205
252	-2535.487	-2753.387	217.8993	1.169484	1.830603	0.4226479	5.573235
258	-2536.706	-2756.413	219.707	1.18639	1.899391	0.4226479	4.536738
264	-2523.317	-2742.289	218.9717	1.209292	2.174998	0.3718487	4.900979
270	-2526.077	-2746.568	220.4912	1.159511	2.041568	0.3241189	4.173903
276	-2530.21	-2750.259	220.049	1.315503	2.371248	0.4265811	4.117191
282	-2534.819	-2754.406	219.5871	1.285981	2.158447	0.2764777	4.637954
288	-2528.04	-2747.368	219.3279	1.23862	2.02476	0.2875046	4.836725
294	-2530.904	-2750.374	219.4696	1.329205	2.02476	0.200381	4.836725
300	-2522.852	-2740.897	218.0446	1.20586	1.655321	0.3738812	5.588185
306	-2525.408	-2742.486	217.0775	1.031459	1.655321	0.3738812	6.21188
312	-2520.22	-2737.29	217.0693	1.04704	1.807983	0.3774769	6.149318
318	-2525.436	-2745.277	219.841	1.217478	1.572785	0.4007379	4.587715
324	-2526.339	-2745.533	219.1939	1.187567	1.366404	0.2831589	5.191521
330	-2514.83	-2734.446	219.6163	1.211284	1.545951	0.3195614	4.821714
336	-2527.175	-2747.045	219.8706	1.197871	1.701271	0.2568778	4.711053
342	-2528.444	-2749.468	221.0241	1.331426	1.252267	0.3402325	4.063618
348	-2522.291	-2742.738	220.4463	1.335396	1.978864	0.3698658	4.065001
354	-2523.069	-2742.29	219.2207	1.268022	2.426067	0.3053727	4.735709
360	-2527.066	-2745.435	218.3691	1.122414	2.370647	0.3425347	5.259664
366	-2521.066	-2739.483	218.4169	1.213469	1.66232	0.2728941	5.500457
372	-2523.2	-2740.654	217.4547	1.22861	1.651656	0.3479292	5.92949
378	-2519.443	-2737.677	218.2345	1.288664	2.315761	0.3965251	5.197141
384	-2527.694	-2747.181	219.4865	1.288664	1.708023	0.4414482	4.652129
390	-2523.809	-2744.885	221.0761	1.327932	1.394752	0.3168113	3.99948
396	-2527.676	-2747.704	220.0278	1.112333	1.323471	0.350366	4.70433
402	-2540.738	-2761.629	220.8909	1.287678	1.736014	0.2371096	4.101277
408	-2540.989	-2759.815	218.8256	1.26391	1.736014	0.2200598	5.297295
414	-2525.129	-2744.895	219.7657	1.338957	1.916624	0.3013086	4.553309
420	-2523.397	-2742.747	219.3498	1.338957	1.693202	0.2599732	4.92148
426	-2519.138	-2739.33	220.1926	1.261455	1.461609	0.3122627	4.514742
432	-2532.026	-2750.976	218.9503	1.137344	2.408788	0.2722187	5.008198
438	-2534.443	-2754.224	219.7815	1.208576	2.349781	0.3000492	4.483266
444	-2534.663	-2752.706	218.0428	1.416035	1.673465	0.6961044	5.181624
450	-2535.522	-2753.086	217.5641	1.230043	2.099052	0.5274133	5.53748
456	-2531.316	-2749.062	217.7458	1.244569	2.3167	0.3283549	5.568025
462	-2541.115	-2760.789	219.6738	1.137179	1.761528	0.3683852	4.690714
468	-2536.403	-2755.109	218.7057	1.165505	2.011367	0.399212	5.094552
474	-2542.71	-2761.209	218.4991	1.2838	2.382558	0.3244789	5.116763
480	-2540.805	-2761.079	220.2733	1.296963	2.15938	0.3244789	4.181419
486	-2527.748	-2745.663	217.9152	1.232831	1.70621	0.2684223	5.755095
492	-2529.506	-2747.727	218.2209	1.027144	1.590032	0.3284957	5.66671
498	-2539.018	-2755.899	216.8819	1.032037	1.677628	0.3242808	6.366519
504	-2537.47	-2754.25	216.7795	1.032212	1.677628	0.3355062	6.408627
510	-2531.845	-2752.908	221.063	1.260905	1.550321	0.3330094	3.958522
516	-2529.1	-2749.782	220.6814	1.318601	1.45906	0.4419157	4.05881
522	-2521.71	-2739.709	217.9983	1.038637	1.586811	0.4183339	5.684006
528	-2527.156	-2744.944	217.7883	1.302495	1.535519	0.3632934	5.733581
534	-2535.644	-2752.14	216.496	0.9812307	1.369673	0.290187	6.76643
540	-2545.221	-2764.034	218.8125	1.045074	1.563986	0.219577	5.490523
546	-2542.509	-2759.753	217.2436	1.208741	2.08872	0.3096262	5.953476
552	-2535.018	-2753.824	218.8058	1.060988	1.677786	0.4148045	5.196266
558	-2548.672	-2767.134	218.462	1.340952	1.895952	0.3756381	5.196266
564	-2538.209	-2756.824	218.6154	1.233929	2.013655	0.183286	5.395521
570	-2538.277	-2757.29	219.0129	1.346685	2.011655	0.3498507	4.878353
576	-2533.403	-2750.924	217.5211	1.179991	2.066681	0.378392	5.744079
582	-2538.828	-2755.239	216.4109	1.145557	1.646924	0.2164238	6.717519
588	-2537.09	-2756.384	219.2942	1.145557	2.050123	0.3993906	4.765496
594	-2538.856	-2755.13	216.2744	0.9687433	1.549281	0.351153	6.746424
600	-2542.701	-2759.55	216.849	1.017882	1.597672	0.2731225	6.486646
606	-2549.085	-2763.403	214.3177	1.089068	2.628661	0.2244485	7.563797
612	-2549.112	-2767.392	218.2799	1.065375	1.516885	0.339502	5.628897
618	-2541.335	-2759.77	218.4346	1.153725	1.977918	0.44715	5.212794
624	-2544.454	-2762.61	218.1557	1.127856	1.848308	0.5115814	5.363992
630	-2532.732	-2748.369	215.6372	1.14093	2.095618	0.3516689	6.809833
636	-2535.905	-2754.287	218.3817	1.157651	2.194156	0.3885196	5.232699
642	-2534.93	-2753.771	218.8414	1.225899	1.517405	0.279206	5.307278
648	-2531.83	-2751.723	219.8935	1.225899	1.917376	0.2638657	4.595701
654	-2535.897	-2754.049	218.1528	1.173876	1.795331	0.3101181	5.570701
660	-2532.983	-2752.021	219.0378	1.293406	1.854113	0.3447942	4.952943
666	-2533.713	-2752.666	218.9533	1.293406	2.070002	0.4274614	4.83734
672	-2543.572	-2761.395	217.8236	1.230546	2.070002	0.473789	5.452295
678	-2539.454	-2758.255	218.8017	1.009774	1.55687	0.3475792	5.347087
684	-2536.389	-2755.081	218.6916	1.018773	1.402715	0.4287478	5.377795
690	-2539.287	-2756.634	217.3478	1.048991	1.404518	0.5407787	5.993161
696	-2539.33	-2757.218	217.8885	1.139977	1.704093	0.6333415	5.454627
702	-2541.443	-2760.455	219.0125	1.108405	2.235122	0.3728931	4.915097
708	-2543.978	-2761.81	217.8326	1.131453	2.284186	0.3573929	5.557785
714	-2535.743	-2754.435	218.6922	1.077488	2.028059	0.2652316	5.308048
720	-2530.173	-2750.24	220.0671	1.363926	1.704791	0.2182404	4.565014
726	-2519.149	-2739.557	220.4076	1.332922	1.40942	0.2207075	4.505798
732	-2530.978	-2752.031	221.0525	1.332922	1.842623	0.339186	3.803418
738	-2532.96	-2753.234	220.2734	1.371774	1.387442	0.2564568	4.514872
744	-2549.555	-2768.572	219.0169	1.46131	1.768565	0.4558739	4.781645
750	-2544.824	-2765.045	220.2207	1.239575	1.818904	0.2892002	4.403209
756	-2541.192	-2758.933	217.7409	1.164602	2.522145	0.3904661	5.486856
762	-2539.974	-2760.16	220.1855	1.441417	2.051718	0.3415232	4.162598
768	-2539.825	-2760.65	220.8252	1.406005	2.051718	0.3600994	3.794624
774	-2535.375	-2754.123	218.7482	1.182125	2.10349	0.3820871	5.051039
780	-2530.908	-2749.392	218.4838	1.174149	1.499361	0.4773112	5.319061
786	-2533.674	-2749.961	216.2877	0.9618616	1.609624	0.4955176	6.574497
792	-2523.984	-2742.743	218.7585	1.271856	1.978018	0.2838693	5.154752
798	-2523.251	-2740.963	217.7122	1.224568	1.628665	0.2704433	5.896596
804	-2528.626	-2748.61	219.9838	1.238244	1.758748	0.334018	4.501649
810	-2521.743	-2740.112	218.3693	1.068225	1.433985	0.372331	5.574559
816	-2524.541	-2742.837	218.2962	1.017011	1.657696	0.3863622	5.539169
822	-2524.464	-2742.834	218.3698	1.097922	1.457654	0.3804286	5.539169
828	-2523.879	-2741.291	217.4122	1.097922	1.457654	0.2815555	6.181267
834	-2535.096	-2752.794	217.6986	1.161209	1.457654	0.3096119	5.954785
840	-2526.525	-2744.41	217.8853	1.276598	2.450961	0.2436264	5.548323
846	-2538.813	-2759.145	220.3323	1.276598	1.696055	0.3274169	4.314928
852	-2539.046	-2759.217	220.1711	1.276598	1.705757	0.3274169	4.402313
858	-2538.184	-2758.682	220.4986	1.276598	1.944007	0.2019276	4.312723
864	-2532.037	-2752.738	220.701	1.314053	1.586884	0.2743412	4.197158
870	-2540.183	-2760.92	220.7366	1.248903	1.814995	0.2828956	4.115644
876	-2534.561	-2752.297	217.7355	1.014896	1.996116	0.3215186	5.805142
882	-2540.497	-2760.128	219.6306	1.236017	1.550988	0.3970773	4.707862
888	-2535.914	-2755.357	219.4428	1.236517	1.64025	0.2743848	4.92656
